Pharma Model,Num Feature,Fit,Norm Fit,Num Hydrophobic,Num HB Acceptor,Num HB Donor,Num Positive,Num Negative,Num Aromatic,Name,Class,Uniplot,Function,Disease,"Idication
"
1uyr_A_cavity_1,9,3.866,0.4295,5,2,2,0,0,0,Acetyl-CoA carboxylase,NONE,Q00955,Lipid transport and metabolism,NONE,"For nutritional supplementation, also for treating dietary shortage or imbalance
"
3dxx_A_cavity_1,10,4.294,0.4294,5,1,2,2,0,0,tRNA (guanine-N(7)-)-methyltransferase,NONE,P0A8I5,NONE,NONE,"NONE
"
1bjn_A_cavity_1,9,3.862,0.4291,6,2,1,0,0,0,Phosphoserine aminotransferase,NONE,P23721,NONE,NONE,"NONE
"
1yy3_B_cavity_2,9,3.862,0.4291,6,1,1,1,0,0,S-adenosylmethionin,NONE,O32054,NONE,NONE,"NONE
"
2buq_B_cavity_1,12,5.147,0.4289,7,2,2,0,1,0,"Protocatechuate 3,4-dioxygenase alpha chain",NONE,P20371,NONE,NONE,"NONE
"
2dxc_L_cavity_2,12,5.146,0.4289,8,2,0,0,2,0,Thiocyanate hydrolase subunit alpha,NONE,O66187,NONE,NONE,"NONE
"
2pih_A_cavity_1,10,4.286,0.4286,8,2,0,0,0,0,Uncharacterized protein ymcA,NONE,O31779,NONE,NONE,"NONE
"
2pa6_A_cavity_1,11,4.712,0.4284,8,1,2,0,0,0,Enolase,NONE,Q60173,NONE,NONE,"NONE
"
1bjj_D_cavity_1,11,4.705,0.4277,7,0,3,1,0,0,"Phospholipase A2, neutral",NONE,P14421,NONE,NONE,"NONE
"
2gcu_A_cavity_1,9,3.85,0.4277,5,1,2,0,1,0,"Hydroxyacylglutathione hydrolase 3, mitochondrial",NONE,Q9C8L4,NONE,NONE,"NONE
"
1asy_A_cavity_3,9,3.846,0.4273,6,0,2,1,0,0,"Aspartyl-tRNA synthetase, cytoplasmic",NONE,P04802,NONE,NONE,"NONE
"
1bwl_A_cavity_1,11,4.699,0.4272,6,2,2,0,1,0,NADPH dehydrogenase 1,NONE,Q02899,Energy production and conversion,NONE,"NONE
"
1aj7_H_cavity_1,10,4.272,0.4272,6,0,3,1,0,0,Ig gamma-1 chain C region,NONE,P01857,NONE,NONE,"NONE
"
1z56_C_cavity_3,13,5.549,0.4269,6,1,3,3,0,0,Ligase-interacting factor 1,NONE,P53150,NONE,NONE,"NONE
"
1uj3_B_cavity_1,10,4.269,0.4269,7,1,1,1,0,0,Tissue factor,IMMUNE SYSTEM/BLOOD CLOTTING,TF_HUMAN,Initiates blood coagulation by forming a complex with circulating factor VII or VIIa. The [TF:VIIa] complex activates factors IX or X by specific limited protolysis. TF plays a role in normal hemostasis by initiating the cell-surface assembly and propagat,NONE,"Blood clotting disorder;Lung injury;Cancer;Sepsis;Thrombosis;Breast tumor;Pneumonia;Respiratory distress syndrome;Inflammation;Angina;Thromboembolism;Unidentified indication;Hemophilia;Cardiovascular disease
"
2k7i_B_cavity_1,9,3.842,0.4269,8,1,0,0,0,0,UPF0339 protein Atu0232,NONE,Q8UIR1,NONE,NONE,"NONE
"
2ysz_A_cavity_1,9,3.839,0.4266,6,1,2,0,0,0,Amyloid beta A4 precursor protein-binding family B member 2,NONE,Q9DBR4,NONE,NONE,"NONE
"
1kev_C_cavity_1,16,6.825,0.4265,6,1,4,1,4,0,NADP-dependent alcohol dehydrogenase,NONE,P25984,NONE,NONE,"NONE
"
2o97_A_cavity_1,10,4.265,0.4265,10,0,0,0,0,0,DNA-binding protein HU-alpha,NONE,P0ACF0,NONE,NONE,"NONE
"
1kyq_B_cavity_1,11,4.687,0.4261,9,1,1,0,0,0,Siroheme biosynthesis protein MET8,NONE,P15807,Coenzyme transport and metabolism,NONE,"NONE
"
1a4m_C_cavity_2,11,4.685,0.4259,4,2,1,2,2,0,Adenosine deaminase,NONE,P03958,Nucleotide transport and metabolism,NONE,"NONE
"
1kss_A_cavity_4,10,4.259,0.4259,9,1,0,0,0,0,Fumarate reductase flavoprotein subunit,NONE,P0C278,Energy production and conversion,NONE,"NONE
"
1dkf_B_cavity_2,11,4.684,0.4258,9,1,1,0,0,0,Retinoic acid receptor alpha,HORMONE/GROWTH FACTOR RECEPTOR,RARA_HUMAN,This is a receptor for retinoic acid. This metabolite has profound effects on vertebrate development. Retinoic acid is a morphogen and is a powerful teratogen. This receptor controls cell function by directly regulating gene expression.,Chromosomal aberrations involving RARA may be a cause of acute promyelocytic leukemia (APL). Translocation t(11;17)(q32;q21) with ZBTB16/PLZF; translocation t(15;17)(q21;q21) with PML; translocation t(5;17)(q32;q11) with NPM.,"Squamous cell carcinoma;Psoriasis;Colon tumor;Cancer;Metabolic disorder;Leukemia;Breast tumor;Skin infection;Neutropenia;Carcinoma;Dermatological disease;Ocular disease;Genital system disease;Lymphoma;Immune disorder
"
2r11_C_cavity_1,11,4.682,0.4257,8,0,2,0,1,0,Uncharacterized carboxylesterase nap,NONE,P96688,NONE,NONE,"NONE
"
1z3z_A_cavity_2,9,3.832,0.4257,5,1,2,1,0,0,"2,2-dialkylglycine decarboxylase",NONE,P16932,Amino acid transport and metabolism,NONE,"NONE
"
1wbb_A_cavity_1,17,7.235,0.4256,7,2,4,4,0,0,DNA mismatch repair protein mutS,NONE,P23909,NONE,NONE,"NONE
"
1dmu_A_cavity_1,11,4.682,0.4256,9,2,0,0,0,0,Type-2 restriction enzyme BglI,NONE,O68557,NONE,NONE,"NONE
"
2euf_A_cavity_1,9,3.83,0.4256,5,0,3,1,0,0,Cell division protein kinase 6,CELL CYCLE/TRANSFERASE,CDK6_HUMAN,Probably involved in the control of the cell cycle. Interacts with D-type G1 cyclins.,NONE,"NONE
"
2plm_A_cavity_1,10,4.255,0.4255,5,1,2,1,1,0,5-methylthioadenosine/S-adenosylhomocysteine deaminase,NONE,Q9X034,NONE,NONE,"NONE
"
2d0j_D_cavity_1,11,4.679,0.4253,5,3,1,2,0,0,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2,TRANSFERASE,B3GA2_HUMAN,Involved in the biosynthesis of L2/HNK-1 carbohydrate epitope on both glycolipids and glycoproteins (By similarity).,NONE,"NONE
"
2uvk_A_cavity_1,11,4.678,0.4253,5,0,2,2,2,0,N-acetylneuraminate epimerase,NONE,P39371,NONE,NONE,"NONE
"
2p8u_A_cavity_3,9,3.826,0.4252,5,0,2,1,1,0,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",TRANSFERASE,HMCS1_HUMAN,"This enzyme condenses acetyl-CoA with acetoacetyl-CoA to form HMG-CoA, which is the substrate for HMG-CoA reductase.",NONE,"Hyperlipidemia;Hypercholesterolemia;Atherosclerosis
"
2dne_A_cavity_1,11,4.676,0.425,9,1,1,0,0,0,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",NONE,P10515,Energy production and conversion,NONE,"Some evidence suggests that NADH might be useful in treating Parkinsons disease, chronic fatigue syndrome, Alzheimers disease and cardiovascular disease.
"
1z28_A_cavity_1,9,3.819,0.4244,7,0,1,0,1,0,Sulfotransferase 1A1,TRANSFERASE,ST1A1_HUMAN,"Catalyzes the sulfate conjugation of catecholamines, phenolic drugs and neurotransmitters. Is also responsible for the sulfation and activation of minoxidil. Mediates the metabolic activation of carcinogenic N-hydroxyarylamines to DNA binding products and",NONE,"NONE
"
1fiy_A_cavity_4,10,4.243,0.4243,5,1,0,1,3,0,Phosphoenolpyruvate carboxylase,NONE,P00864,Energy production and conversion,NONE,"NONE
"
2r7k_A_cavity_2,9,3.818,0.4242,5,1,2,1,0,0,5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5-monophosphate synthetase,NONE,Q57600,NONE,NONE,"NONE
"
1mpp_A_cavity_1,9,3.812,0.4236,5,1,2,1,0,0,Mucorpepsin,NONE,P09177,NONE,NONE,"NONE
"
2agm_A_cavity_1,10,4.234,0.4234,7,1,2,0,0,0,Poly(beta-D-mannuronate) C5 epimerase 4,NONE,Q44493,NONE,NONE,"NONE
"
1hds_D_cavity_1,10,4.232,0.4232,8,0,0,0,2,0,Hemoglobin subunit alpha-1/2,NONE,P01972,NONE,NONE,"NONE
"
2frs_A_cavity_1,9,3.807,0.423,5,2,1,0,1,0,Cellular retinoic acid-binding protein 2,NONE,P29373,Involved in retinoid binding,NONE,"For topical treatment of cutaneous lesions in patients with AIDS-related Kaposis sarcoma.
"
2j6h_A_cavity_4,10,4.229,0.4229,5,1,3,1,0,0,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing],NONE,P17169,Cell wall/membrane/envelope biogenesis,NONE,"NONE
"
3ed5_A_cavity_1,11,4.649,0.4227,4,1,1,5,0,0,Putative HAD-hydrolase yfnB,NONE,O06480,NONE,NONE,"NONE
"
2q8f_A_cavity_3,10,4.226,0.4226,3,3,2,1,1,0,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial",TRANSFERASE,PDK1_HUMAN,"Inhibits the mitochondrial pyruvate dehydrogenase complex by phosphorylation of the E1 alpha subunit, thus contributing to the regulation of glucose metabolism.",NONE,"NONE
"
2w2c_M_cavity_1,9,3.8,0.4222,5,1,2,1,0,0,Calcium/calmodulin-dependent protein kinase type II delta chain,NONE,Q13557,NONE,NONE,"NONE
"
1lqa_A_cavity_1,14,5.91,0.4221,5,2,3,3,1,0,Protein tas,NONE,P0A9T4,NONE,NONE,"NONE
"
2ihn_A_cavity_1,15,6.328,0.4219,8,1,3,2,1,0,Ribonuclease H,NONE,P13319,NONE,NONE,"NONE
"
1kmy_A_cavity_1,10,4.218,0.4218,6,1,1,0,2,0,"Biphenyl-2,3-diol 1,2-dioxygenase",NONE,P47228,Amino acid transport and metabolism,NONE,"NONE
"
2zm0_A_cavity_1,14,5.9,0.4214,7,1,3,1,2,0,6-aminohexanoate-dimer hydrolase,NONE,P07061,NONE,NONE,"NONE
"
2glf_B_cavity_3,9,3.791,0.4212,6,2,1,0,0,0,Probable M18 family aminopeptidase 1,NONE,Q9WYJ9,NONE,NONE,"NONE
"
2cnd_A_cavity_2,10,4.211,0.4211,7,1,2,0,0,0,Nitrate reductase [NADH],NONE,P17571,Involved in heme binding,NONE,"NONE
"
1odo_A_cavity_1,10,4.211,0.4211,7,1,1,0,1,0,Putative cytochrome P450,NONE,Q9KZR7,Involved in monooxygenase activity,NONE,"NONE
"
2ys5_A_cavity_1,28,11.79,0.4211,10,3,6,9,0,0,ALK tyrosine kinase receptor,SIGNALING PROTEIN,ALK_HUMAN,Orphan receptor with a tyrosine-protein kinase activity. Appears to play an important role in the normal development and function of the nervous system. Phosphorylates almost exclusively at the first tyrosine of the Y-x-x-x-Y-Y motif.,A chromosomal aberration involving ALK is found in a form of non-Hodgkin lymphoma. Translocation t(2;5)(p23;q35) with NPM1. The resulting chimeric NPM1-ALK protein homodimerize and the kinase becomes constitutively activated. The constitutively active fusion proteins are responsible for 5-10% of non-Hodgkin lymphomas.;A chromosomal aberration involving ALK is associated with inflammatory myofibroblastic tumors (IMTs). Translocation t(2;11)(p23;p15) with CARS; translocation t(2;4)(p23;q21) with SEC31A.;A chromosomal aberration involving ALK is associated with anaplastic large-cell lymphoma (ALCL). Translocation t(2;17)(p23;q25) with ALO17.,"Anaplastic large cell lymphoma
"
2f6h_X_cavity_1,10,4.21,0.421,8,2,0,0,0,0,Myosin-2,NONE,P19524,NONE,NONE,"NONE
"
1kxv_B_cavity_1,16,6.728,0.4205,9,1,3,3,0,0,Pancreatic alpha-amylase,NONE,P00690,Carbohydrate transport and metabolism,NONE,"NONE
"
3b4r_B_cavity_1,10,4.205,0.4205,9,1,0,0,0,0,Zinc metalloprotease MJ0392,NONE,Q57837,NONE,NONE,"NONE
"
3cv1_A_cavity_1,19,7.987,0.4204,9,2,4,3,1,0,Malate synthase A,NONE,P08997,NONE,NONE,"NONE
"
3fw0_A_cavity_2,10,4.204,0.4204,5,2,2,1,0,0,Peptidyl-glycine alpha-amidating monooxygenase,NONE,P14925,NONE,NONE,"NONE
"
1us7_B_cavity_1,11,4.624,0.4203,6,2,2,1,0,0,ATP-dependent molecular chaperone HSP82,NONE,P02829,"Posttranslational modification, protein turnover, chaperones",NONE,"NONE
"
1bj1_H_cavity_2,10,4.2,0.42,5,2,2,1,0,0,Vascular endothelial growth factor A,COMPLEX (ANTIBODY/ANTIGEN),VEGFA_HUMAN,"Growth factor active in angiogenesis, vasculogenesis and endothelial cell growth. Induces endothelial cell proliferation, promotes cell migration, inhibits apoptosis, and induces permeabilization of blood vessels. Binds to the VEGFR1/Flt-1 and VEGFR2/Kdr ",NONE,"NONE
"
1f3u_A_cavity_1,9,3.779,0.4199,8,0,1,0,0,0,General transcription factor IIF subunit 2,NONE,P13984,NONE,NONE,"NONE
"
1am5_A_cavity_1,14,5.878,0.4198,8,1,3,2,0,0,Pepsin-2B,NONE,P56272,NONE,NONE,"NONE
"
1hk8_A_cavity_2,10,4.197,0.4197,5,1,3,1,0,0,Anaerobic ribonucleoside-triphosphate reductase,NONE,P07071,Nucleotide transport and metabolism,NONE,"NONE
"
1ois_A_cavity_1,11,4.615,0.4196,6,0,3,1,1,0,DNA topoisomerase 1,NONE,P04786,NONE,NONE,"NONE
"
2zii_C_cavity_1,10,4.194,0.4194,8,1,1,0,0,0,Vacuolar protein sorting-associated protein 74,NONE,Q06385,NONE,NONE,"NONE
"
2i9b_G_cavity_1,11,4.612,0.4193,5,2,2,2,0,0,Urokinase-type plasminogen activator,HYDROLASE,UROK_HUMAN,Specifically cleave the zymogen plasminogen to form the active enzyme plasmin.,NONE,"Angiogenesis disorder;Ulcer;Cancer;Lung embolism;Restenosis;Metastasis;Skin ulcer;Cardiovascular disease
"
1wpx_A_cavity_1,9,3.774,0.4193,6,1,2,0,0,0,Carboxypeptidase Y,NONE,P00729,NONE,NONE,"NONE
"
1vb6_B_cavity_2,10,4.192,0.4192,6,2,0,0,2,0,Heme-regulated cyclic AMP phosphodiesterase,NONE,P76129,Involved in signal transducer activity,NONE,"NONE
"
1aor_B_cavity_1,14,5.866,0.419,7,2,2,1,2,0,Tungsten-containing aldehyde ferredoxin oxidoreductase,NONE,Q51739,Energy production and conversion,NONE,"NONE
"
3ejd_F_cavity_2,11,4.607,0.4188,7,1,2,0,1,0,Acyl carrier protein,NONE,P0A6A8,NONE,NONE,"NONE
"
1eye_A_cavity_1,15,6.28,0.4187,5,2,3,4,1,0,Dihydropteroate synthase 1,NONE,P0A578,Coenzyme transport and metabolism,NONE,"NONE
"
2o2k_A_cavity_2,11,4.603,0.4185,5,1,3,1,1,0,Methionine synthase,TRANSFERASE,METH_HUMAN,"Catalyzes the transfer of a methyl group from methyl- cobalamin to homocysteine, yielding enzyme-bound cob(I)alamin and methionine. Subsequently, remethylates the cofactor using methyltetrahydrofolate (By similarity).","Defects in MTR are the cause of methylcobalamin deficiency type G (cblG) [MIM:250940]; also known as homocystinuria-megaloblastic anemia complementation type G. It is an autosomal recessive inherited disease that causes mental retardation, macrocytic anemia, and homocystinuria. Mild deficiency in MS activity could be associated with mild hyperhomocysteinemia, a risk factor for cardiovascular disease and possibly neural tube defects. MS mutations could also be involved in tumorigenesis.;Defects in MTR may be a cause of susceptibility to folate-sensitive neural tube defects (folate-sensitive NTD) [MIM:601634]. The most common NTDs are open spina bifida (myelomeningocele) and anencephaly. Genetic defects in MTR may affect the risk of spina bifida via the maternal rather than the embryonic genotype.","Fungal infection
"
2e7n_A_cavity_1,9,3.765,0.4183,5,0,3,0,1,0,Bromodomain-containing protein 3,NONE,Q15059,NONE,NONE,"NONE
"
2q09_A_cavity_1,12,5.016,0.418,6,2,2,0,2,0,Imidazolonepropionase,NONE,A0KF84,NONE,NONE,"NONE
"
1ss4_B_cavity_1,11,4.596,0.4178,5,1,3,1,1,0,Glyoxalase family protein,NONE,Q81F54,Amino acid transport and metabolism,NONE,"NONE
"
3fmd_A_cavity_1,14,5.848,0.4177,7,3,1,2,1,0,Serine/threonine-protein kinase haspin,NONE,Q8TF76,NONE,NONE,"NONE
"
1vfr_B_cavity_1,12,5.011,0.4176,9,3,0,0,0,0,Major NAD(P)H-flavin oxidoreductase,NONE,P46072,Energy production and conversion,NONE,"NONE
"
1yk3_A_cavity_1,10,4.175,0.4175,9,0,0,0,1,0,Lysine N-acyltransferase mbtK,NONE,P64820,"Translation, ribosomal structure and biogenesis",NONE,"NONE
"
1j0j_B_cavity_1,11,4.59,0.4173,4,0,2,2,3,0,Neopullulanase,NONE,P38940,Involved in catalytic activity,NONE,"NONE
"
1i8t_A_cavity_1,13,5.412,0.4163,6,2,3,0,2,0,UDP-galactopyranose mutase,NONE,P37747,Cell wall/membrane/envelope biogenesis,NONE,"NONE
"
1t1u_A_cavity_2,12,4.995,0.4163,4,0,4,3,1,0,Choline O-acetyltransferase,NONE,P32738,NONE,NONE,"NONE
"
2fug_M_cavity_2,10,4.161,0.4161,6,1,2,1,0,0,NADH-quinone oxidoreductase subunit 1,NONE,Q56222,NONE,NONE,"NONE
"
2ro3_A_cavity_1,14,5.82,0.4157,10,2,2,0,0,0,Putative transition state regulator abh,NONE,P39758,NONE,NONE,"NONE
"
1sgo_A_cavity_1,11,4.566,0.4151,6,1,3,1,0,0,GSK3-beta interaction protein,NONE,Q9P0R6,NONE,NONE,"NONE
"
2qcv_A_cavity_1,10,4.147,0.4147,7,0,2,1,0,0,5-dehydro-2-deoxygluconokinase,NONE,Q9KAG8,NONE,NONE,"NONE
"
1t3a_A_cavity_1,10,4.144,0.4144,7,2,1,0,0,0,Botulinum neurotoxin type E,NONE,Q00496,NONE,NONE,"NONE
"
2a1r_B_cavity_1,12,4.969,0.4141,6,1,2,2,1,0,Poly(A)-specific ribonuclease PARN,NONE,O95453,NONE,NONE,"NONE
"
3bh6_B_cavity_1,10,4.141,0.4141,5,2,2,1,0,0,ADP-ribosylation factor-like protein 3,NONE,Q9WUL7,Involved in GTP binding,NONE,"NONE
"
1o4y_A_cavity_1,13,5.38,0.4139,5,0,4,3,1,0,Beta-agarase A,NONE,Q9RGX9,"Involved in hydrolase activity, hydrolyzing O-glycosyl compounds",NONE,"NONE
"
2daj_A_cavity_1,11,4.553,0.4139,6,0,4,1,0,0,Cordon-bleu protein-like 1,NONE,Q53SF7,NONE,NONE,"NONE
"
2c7i_C_cavity_1,10,4.136,0.4136,4,2,2,1,1,0,Lipoate-protein ligase A subunit 1,NONE,Q9HKT1,NONE,NONE,"NONE
"
2j4c_A_cavity_1,11,4.547,0.4134,6,1,3,1,0,0,Cholinesterase,HYDROLASE,CHLE_HUMAN,NONE,"Defects in BCHE are the cause of butyrylcholinesterase deficiency (BChE deficiency) [MIM:177400]. BChE deficiency is a metabolic disorder characterized by prolonged apnoea after the use of certain anesthetic drugs, including the muscle relaxants succinylcholine or mivacurium and other ester local anesthetics. The duration of the prolonged apnoea varies significantly depending on the extent of the enzyme deficiency. BChE deficiency is a multifactorial disorder. The hereditary condition is transmitted as an autosomal recessive trait.","Neurotoxicity, drug-induced;Toxicity;Alzheimers disease
"
1k3v_A_cavity_6,12,4.96,0.4133,9,2,0,0,1,0,Coat protein VP1,NONE,P18546,NONE,NONE,"NONE
"
2uxy_A_cavity_1,28,11.57,0.4132,17,1,4,6,0,0,Aliphatic amidase,NONE,P11436,NONE,NONE,"NONE
"
2ea1_A_cavity_1,26,10.74,0.4131,12,5,2,1,6,0,Ribonuclease I,NONE,P21338,NONE,NONE,"NONE
"
2cke_C_cavity_1,14,5.781,0.4129,5,1,4,4,0,0,Death-associated protein kinase 2,TRANSFERASE/INHIBITOR COMPLEX,DAPK2_HUMAN,Calcium/calmodulin-dependent serine/threonine kinase which acts as a positive regulator of apoptosis.,NONE,"NONE
"
1h7w_D_cavity_2,29,11.97,0.4129,10,3,7,2,7,0,Dihydropyrimidine dehydrogenase [NADP+],NONE,Q28943,NONE,NONE,"NONE
"
2d7r_A_cavity_3,11,4.541,0.4128,6,1,2,1,1,0,Polypeptide N-acetylgalactosaminyltransferase 10,NONE,Q86SR1,NONE,NONE,"NONE
"
1qsj_C_cavity_1,10,4.124,0.4124,7,1,1,0,1,0,Complement C3,NONE,P01026,Involved in endopeptidase inhibitor activity,NONE,"NONE
"
3hbx_D_cavity_1,13,5.359,0.4122,9,2,1,1,0,0,Glutamate decarboxylase 1,NONE,Q42521,NONE,NONE,"NONE
"
3g3r_B_cavity_2,11,4.527,0.4116,7,2,1,0,1,0,Vacuolar transporter chaperone 4,NONE,P47075,NONE,NONE,"NONE
"
2h9c_B_cavity_1,11,4.526,0.4115,9,1,1,0,0,0,Salicylate biosynthesis protein pchB,NONE,Q51507,NONE,NONE,"NONE
"
2i4j_A_cavity_2,13,5.346,0.4112,7,3,1,1,1,0,Peroxisome proliferator-activated receptor gamma,TRANSCRIPTION,PPARG_HUMAN,"Receptor that binds peroxisome proliferators such as hypolipidemic drugs and fatty acids. Once activated by a ligand, the receptor binds to a promoter element in the gene for acyl-CoA oxidase and activates its transcription. It therefore controls the pero","Defects in PPARG can lead to type 2 insulin-resistant diabetes and hyptertension.;Defects in PPARG may be associated with susceptibility to obesity [MIM:601665].;Defects in PPARG may be associated with colon cancer.;Defects in PPARG are the cause of familial partial lipodystrophy type 3 (FPLD3) [MIM:604367]. Familial partial lipodystrophies (FPLD) are a heterogeneous group of genetic disorders characterized by marked loss of subcutaneous (sc) fat from the extremities. Affected individuals show an increased preponderance of insulin resistance, diabetes mellitus and dyslipidemia.;Variation in PPARG is associated with carotid intimal medial thickness 1 (CIMT1) [MIM:609338]. CIMT is a measure of atherosclerosis that is independently associated with traditional atherosclerotic cardiovascular disease risk factors and coronary atherosclerotic burden. 35 to 45% of the variability in multivariable-adjusted CIMT is explained by genetic factors.","Asthma;Cerebrovascular ischemia;Conjunctivitis;Inflammation;Multiple sclerosis;Fibrosis;Unidentified indication;Psoriasis;Heart arrhythmia;Rheumatoid arthritis;Atherosclerosis;Corneal disease;Cardiovascular disease;Ulcerative colitis;Alzheimers disease;Infertility;Syndrome X;Lipid metabolism disorder;Non-insulin dependent diabetes;Metabolic disorder;Diabetic complication;Hyperlipidemia;Lacrimal gland disease;Myocardial infarction;Obesity;Coronary artery disease;Insulin dependent diabetes;Vascular disease;Cancer;Cognitive disorder;Hypertension;Diabetes mellitus;Osteoporosis;Dermatological disease
"
1it7_B_cavity_3,10,4.112,0.4112,5,0,3,2,0,0,7-cyano-7-deazaguanine tRNA-ribosyltransferase,NONE,O58843,Involved in RNA binding,NONE,"NONE
"
2pvs_B_cavity_2,12,4.931,0.4109,6,3,1,2,0,0,Pancreatic lipase-related protein 2,NONE,P54317,NONE,NONE,"NONE
"
3dbm_A_cavity_1,30,12.31,0.4105,12,3,6,7,2,0,Allene oxide synthase,NONE,Q40778,NONE,NONE,"NONE
"
2e2l_E_cavity_1,40,16.41,0.4103,22,2,7,9,0,0,Formamidase,NONE,O25836,NONE,NONE,"NONE
"
3cao_A_cavity_1,11,4.513,0.4102,8,2,1,0,0,0,Acidic cytochrome c3,NONE,P94690,Involved in iron ion binding,NONE,"NONE
"
3ba8_A_cavity_3,11,4.512,0.4102,5,2,1,3,0,0,DNA ligase,NONE,Q837V6,Involved in DNA ligase (NAD+) activity,NONE,"NONE
"
1v6a_A_cavity_1,26,10.66,0.4101,11,1,5,8,1,0,L-lactate dehydrogenase A chain,NONE,Q9W7K5,NONE,NONE,"NONE
"
2glu_B_cavity_1,21,8.611,0.41,7,4,2,1,7,0,Uncharacterized methyltransferase ycgJ,NONE,O31474,NONE,NONE,"NONE
"
2ci0_A_cavity_1,11,4.506,0.4097,9,0,1,0,1,0,Cytochrome P450 51,OXIDOREDUCTASE,CP51_MYCTU,"Its precise biological substrate is not known. Catalyzes C14-demethylation of lanosterol, 24,25-dihydrolanosterol and obtusifoliol which is critical for ergosterol biosynthesis. It transforms lanosterol into 4,4-dimethyl cholesta-8,14,24-triene- 3-beta-o",NONE,"NONE
"
2h2w_A_cavity_1,17,6.963,0.4096,5,1,3,7,1,0,Homoserine O-succinyltransferase,NONE,Q9WZY3,NONE,NONE,"NONE
"
1shz_A_cavity_1,13,5.323,0.4095,9,3,1,0,0,0,Rho guanine nucleotide exchange factor 1,SIGNALING PROTEIN,ARHG1_HUMAN,"Seems to play a role in the regulation of RhoA GTPase by guanine nucleotide-binding alpha-12 (GNA12) and alpha-13 (GNA13) subunits. Acts as GTPase-activating protein (GAP) for GNA12 and GNA13, and as guanine nucleotide exchange factor (GEF) for RhoA GTPas",NONE,"NONE
"
2h9v_A_cavity_3,12,4.914,0.4095,5,0,5,2,0,0,Rho-associated protein kinase 2,NONE,Q28021,"Protein kinase which is a key regulator of actin cytoskeleton and cell polarity. Involved in regulation of smooth muscle contraction, actin cytoskeleton organization, stress fiber and focal adhesion formation, neurite retraction, cell adhesion and motility via phosphorylation of ADD1, BRCA2, CNN1, EZR, DPYSL2, EP300, MSN, MYL9/MLC2, NPM1, RDX, PPP1R12A and VIM. Phosphorylates SORL1 and IRF4. Acts as a negative regulator of VEGF-induced angiogenic endothelial cell activation. Positively regulates the activation of p42/MAPK1-p44/MAPK3 and of p90RSK/RPS6KA1 during myogenic differentiation. Plays an important role in the timely initiation of centrosome duplication. Inhibits keratinocyte terminal differentiation. May regulate closure of the eyelids and ventral body wall through organization of actomyosin bundles. Plays a critical role in the regulation of spine and synaptic properties in the hippocampus. Plays an important role in generating the circadian rhythm of the aortic myofilament Ca(2+) sensitivity and vascular contractility by modulating the myosin light chain phosphorylation.",NONE,"NONE
"
1s9c_F_cavity_1,12,4.912,0.4093,8,1,1,1,1,0,Peroxisomal multifunctional enzyme type 2,NONE,P51659,Lipid transport and metabolism,NONE,"Some evidence suggests that NADH might be useful in treating Parkinsons disease, chronic fatigue syndrome, Alzheimers disease and cardiovascular disease.
"
2pt5_C_cavity_1,11,4.503,0.4093,7,2,0,1,1,0,Shikimate kinase,NONE,O67925,NONE,NONE,"NONE
"
3pgh_A_cavity_1,16,6.542,0.4089,6,2,2,0,6,0,Prostaglandin G/H synthase 2,NONE,Q05769,Involved in peroxidase activity,NONE,"NONE
"
2fv7_B_cavity_1,14,5.721,0.4087,5,2,2,4,1,0,Ribokinase,NONE,Q9H477,NONE,NONE,"NONE
"
1ydu_A_cavity_1,12,4.905,0.4087,6,2,2,0,2,0,Uncharacterized protein At5g01610,NONE,Q9M015,NONE,NONE,"NONE
"
1wv2_A_cavity_2,10,4.087,0.4087,6,1,3,0,0,0,Thiazole biosynthesis protein thiG,NONE,Q9I6B4,NONE,NONE,"NONE
"
1acy_H_cavity_1,10,4.086,0.4086,5,1,3,1,0,0,"Ig gamma-1 chain C region, membrane-bound form",NONE,P01869,NONE,NONE,"NONE
"
1s5j_A_cavity_4,16,6.534,0.4084,7,3,2,4,0,0,DNA polymerase 1,NONE,P26811,NONE,NONE,"NONE
"
3bpq_B_cavity_1,10,4.081,0.4081,8,1,1,0,0,0,Uncharacterized protein MJ1103,NONE,Q58503,NONE,NONE,"NONE
"
1qkl_A_cavity_1,10,4.079,0.4079,7,2,1,0,0,0,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",NONE,P61218,NONE,NONE,"NONE
"
2k7h_A_cavity_1,11,4.482,0.4074,7,1,1,1,1,0,Stress-induced protein SAM22,NONE,P26987,NONE,NONE,"NONE
"
1q7l_D_cavity_1,11,4.481,0.4074,8,0,3,0,0,0,Aminoacylase-1,NONE,Q03154,Amino acid transport and metabolism,NONE,"There is no support for the claim that aspartates are exercise performance enhancers, i.e. ergogenic aids.
"
1ihf_A_cavity_1,11,4.48,0.4073,11,0,0,0,0,0,Integration host factor subunit alpha,NONE,P0A6X7,NONE,NONE,"NONE
"
