From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
P56533,P56533,reviewed,AL9A1_GADMC,4-trimethylaminobutyraldehyde dehydrogenase (TMABA-DH) (TMABADH) (EC 1.2.1.47) (Aldehyde dehydrogenase family 9 member A1) (EC 1.2.1.3) (Betaine aldehyde dehydrogenase) (BADH),aldh9A1,Gadus morhua subsp. callarias (Baltic cod) (Gadus callarias),503
P31243,P31243,reviewed,PORI_RHOCA,Porin,,Rhodobacter capsulatus (Rhodopseudomonas capsulata),301
ULA1_HUMAN,Q13564,reviewed,ULA1_HUMAN,"NEDD8-activating enzyme E1 regulatory subunit (Amyloid beta precursor protein-binding protein 1, 59 kDa) (APP-BP1) (Amyloid protein-binding protein 1) (Proto-oncogene protein 1)",NAE1 APPBP1 HPP1,Homo sapiens (Human),534
Q63226,Q63226,reviewed,GRID2_RAT,"Glutamate receptor ionotropic, delta-2 (GluD2) (GluR delta-2 subunit)",Grid2,Rattus norvegicus (Rat),1007
P02001,P02001,reviewed,HBAD_CHICK,Hemoglobin subunit alpha-D (Alpha-D-globin) (Hemoglobin alpha-D chain),HBAD,Gallus gallus (Chicken),141
P56129,P56129,reviewed,DCDA_HELPY,Diaminopimelate decarboxylase (DAP decarboxylase) (DAPDC) (EC 4.1.1.20),lysA HP_0290,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),405
O44342,O44342,reviewed,WBL_DROME,Protein windbeutel (Erp29 homolog),wbl wind CG7225,Drosophila melanogaster (Fruit fly),257
Q60257,Q60257,reviewed,Y3536_METJA,UPF0310 protein MJECL36,MJECL36,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),144
P32664,P32664,reviewed,NUDC_ECOLI,NAD-capped RNA hydrolase NudC (DeNADding enzyme NudC) (EC 3.6.1.-) (NADH pyrophosphatase) (EC 3.6.1.22),nudC yjaD b3996 JW5548,Escherichia coli (strain K12),257
Q63245,Q63245,reviewed,FOXD3_RAT,Forkhead box protein D3 (HNF3/FH transcription factor genesis) (Hepatocyte nuclear factor 3 forkhead homolog 2) (HFH-2),Foxd3 Hfh2,Rattus norvegicus (Rat),101
PDK1_HUMAN,Q15118,reviewed,PDK1_HUMAN,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial (EC 2.7.11.2) (Pyruvate dehydrogenase kinase isoform 1) (PDH kinase 1)",PDK1 PDHK1,Homo sapiens (Human),436
O86237,O86237,reviewed,Y138A_HAEIN,Uncharacterized protein HI_1388.1,HI_1388.1,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),128
Q9ZF13,Q9ZF13,unreviewed,Q9ZF13_THEFU,Beta-mannanase (EC 3.2.1.78),man,Thermobifida fusca (Thermomonospora fusca),279
P61023,P61023,reviewed,CHP1_RAT,Calcineurin B homologous protein 1 (Calcineurin B-like protein) (Calcium-binding protein CHP) (Calcium-binding protein p22) (EF-hand calcium-binding domain-containing protein p22),Chp1 Chp,Rattus norvegicus (Rat),195
VTDB_HUMAN,P02774,reviewed,VTDB_HUMAN,Vitamin D-binding protein (DBP) (VDB) (Gc protein-derived macrophage activating factor) (Gc-MAF) (GcMAF) (Gc-globulin) (Group-specific component) (Gc) (Vitamin D-binding protein-macrophage activating factor) (DBP-maf),GC,Homo sapiens (Human),474
P01972,P01972,reviewed,HBA_ODOVI,Hemoglobin subunit alpha-1/2 (Alpha-1/2-globin) (Hemoglobin alpha-1/2 chain),,Odocoileus virginianus virginianus (Virginia white-tailed deer),141
P26902,P26902,reviewed,DPPA_BACSU,D-aminopeptidase (EC 3.4.11.-),dppA dciAA BSU12920,Bacillus subtilis (strain 168),274
Q53692,Q53692,reviewed,PHSA_STRAT,O-aminophenol oxidase (EC 1.10.3.4) (Phenoxazinone synthase) (PHS),phsA,Streptomyces antibioticus,643
P35505,P35505,reviewed,FAAA_MOUSE,Fumarylacetoacetase (FAA) (EC 3.7.1.2) (Beta-diketonase) (Fumarylacetoacetate hydrolase),Fah,Mus musculus (Mouse),419
CAH14_MOUSE,Q9WVT6,reviewed,CAH14_MOUSE,Carbonic anhydrase 14 (EC 4.2.1.1) (Carbonate dehydratase XIV) (Carbonic anhydrase XIV) (CA-XIV),Ca14 Car14 Catm,Mus musculus (Mouse),337
P61769,P61769,reviewed,B2MG_HUMAN,Beta-2-microglobulin [Cleaved into: Beta-2-microglobulin form pI 5.3],B2M CDABP0092 HDCMA22P,Homo sapiens (Human),119
P35979,P35979,reviewed,RL12_MOUSE,Large ribosomal subunit protein uL11 (60S ribosomal protein L12),Rpl12,Mus musculus (Mouse),165
ERBB4_HUMAN,Q15303,reviewed,ERBB4_HUMAN,Receptor tyrosine-protein kinase erbB-4 (EC 2.7.10.1) (Proto-oncogene-like protein c-ErbB-4) (Tyrosine kinase-type cell surface receptor HER4) (p180erbB4) [Cleaved into: ERBB4 intracellular domain (4ICD) (E4ICD) (s80HER4)],ERBB4 HER4,Homo sapiens (Human),1308
P04043,P04043,reviewed,MTD21_STREE,Type II methyltransferase M1.DpnII (M1.DpnII) (EC 2.1.1.72) (Adenine-specific methyltransferase DpnM) (M.DpnII 1) (Modification methylase DpnIIA),dpnM,Streptococcus pneumoniae,284
Q07914,Q07914,reviewed,TIM14_YEAST,Mitochondrial import inner membrane translocase subunit TIM14 (Presequence translocated-associated motor subunit PAM18),PAM18 TIM14 YLR008C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),168
P0A6G9,P0A6G9,reviewed,CLPP_ECO57,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp),clpP lopP Z0542 ECs0491,Escherichia coli O157:H7,207
P10226,P10226,reviewed,PAP_HHV11,DNA polymerase processivity factor (DNA-binding protein UL42) (Polymerase accessory protein) (PAP),UL42,Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1),488
Q58152,Q58152,reviewed,Y742_METJA,Uncharacterized protein MJ0742,MJ0742,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),104
P01910,P01910,reviewed,HA2K_MOUSE,"H-2 class II histocompatibility antigen, A-K alpha chain",H2-Aa,Mus musculus (Mouse),256
P77541,P77541,reviewed,PRPB_ECOLI,"2-methylisocitrate lyase (2-MIC) (MICL) (EC 4.1.3.30) ((2R,3S)-2-methylisocitrate lyase)",prpB yahQ b0331 JW0323,Escherichia coli (strain K12),296
Q9BWD1,Q9BWD1,reviewed,THIC_HUMAN,"Acetyl-CoA acetyltransferase, cytosolic (EC 2.3.1.9) (Acetyl-CoA transferase-like protein) (Cytosolic acetoacetyl-CoA thiolase)",ACAT2 ACTL,Homo sapiens (Human),397
P05414,P05414,reviewed,GOX_SPIOL,Glycolate oxidase (GAO) (GOX) (EC 1.1.3.15) (Short chain alpha-hydroxy acid oxidase),,Spinacia oleracea (Spinach),369
P18614,P18614,reviewed,ITA1_RAT,Integrin alpha-1 (CD49 antigen-like family member A) (Laminin and collagen receptor) (VLA-1) (CD antigen CD49a),Itga1,Rattus norvegicus (Rat),1180
P35021,P35021,reviewed,EF1A_SACS2,Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu),tuf tef1 SSO0216,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus),435
O00268,O00268,reviewed,TAF4_HUMAN,Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135),TAF4 TAF2C TAF2C1 TAF4A TAFII130 TAFII135,Homo sapiens (Human),1085
P96692,P96692,reviewed,MHQN_BACSU,Putative NAD(P)H nitroreductase MhqN (EC 1.-.-.-),mhqN ydfN BSU05480,Bacillus subtilis (strain 168),206
P03958,P03958,reviewed,ADA_MOUSE,Adenosine deaminase (EC 3.5.4.4) (Adenosine aminohydrolase),Ada,Mus musculus (Mouse),352
Q9HTN2,Q9HTN2,reviewed,ARGB_PSEAE,Acetylglutamate kinase (EC 2.7.2.8) (N-acetyl-L-glutamate 5-phosphotransferase) (NAG kinase) (NAGK),argB PA5323,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),301
P07071,P07071,reviewed,NRDD_BPT4,Anaerobic ribonucleoside-triphosphate reductase (EC 1.1.98.6) (Class III ribonucleoside-triphosphate reductase),nrdD 49.1 55.11/55.13 SUNY,Enterobacteria phage T4 (Bacteriophage T4),605
P02829,P02829,reviewed,HSP82_YEAST,ATP-dependent molecular chaperone HSP82 (82 kDa heat shock protein) (Heat shock protein Hsp90 heat-inducible isoform),HSP82 HSP90 YPL240C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),709
P00342,P00342,reviewed,LDHC_MOUSE,L-lactate dehydrogenase C chain (LDH-C) (EC 1.1.1.27) (LDH testis subunit) (LDH-X),Ldhc Ldh-3 Ldh3,Mus musculus (Mouse),332
Q9Y3B4,Q9Y3B4,reviewed,SF3B6_HUMAN,"Splicing factor 3B subunit 6 (Pre-mRNA branch site protein p14) (SF3b 14 kDa subunit) (SF3B14a) (Spliceosome-associated protein, 14-kDa) (Splicing factor 3b, subunit 6, 14kDa)",SF3B6 SAP14 SF3B14 SF3B14A CGI-110 HSPC175 HT006,Homo sapiens (Human),125
P35219,P35219,reviewed,CAH8_HUMAN,Carbonic anhydrase-related protein (CARP) (Carbonic anhydrase VIII) (CA-VIII),CA8 CALS,Homo sapiens (Human),290
P13053,P13053,reviewed,VDR_RAT,"Vitamin D3 receptor (VDR) (1,25-dihydroxyvitamin D3 receptor) (Nuclear receptor subfamily 1 group I member 1)",Vdr Nr1i1,Rattus norvegicus (Rat),423
Q61033,Q61033,reviewed,LAP2A_MOUSE,"Lamina-associated polypeptide 2, isoforms alpha/zeta (Thymopoietin isoforms alpha/zeta) (TP alpha/zeta)",Tmpo Lap2,Mus musculus (Mouse),693
O30409,O30409,reviewed,TYCC_BREPA,Tyrocidine synthase 3 (Tyrocidine synthase III) [Includes: ATP-dependent asparagine adenylase (AsnA) (Asparagine activase); ATP-dependent glutamine adenylase (GlnA) (Glutamine activase); ATP-dependent tyrosine adenylase (TyrA) (Tyrosine activase); ATP-dependent valine adenylase (ValA) (Valine activase); ATP-dependent ornithine adenylase (OrnA) (Ornithine activase); ATP-dependent leucine adenylase (LeuA) (Leucine activase)],tycC,Brevibacillus parabrevis,6486
O05208,O05208,reviewed,TOP6A_SACSH,Type 2 DNA topoisomerase 6 subunit A (EC 5.6.2.2) (Type II DNA topoisomerase VI subunit A),top6A J5U23_02507,Saccharolobus shibatae (strain ATCC 51178 / DSM 5389 / JCM 8931 / NBRC 15437 / B12) (Sulfolobus shibatae),389
P47736,P47736,reviewed,RPGP1_HUMAN,Rap1 GTPase-activating protein 1 (Rap1GAP) (Rap1GAP1),RAP1GAP KIAA0474 RAP1GA1,Homo sapiens (Human),663
POL_HV1B1,P03366,reviewed,POL_HV1B1,Gag-Pol polyprotein (Pr160Gag-Pol) [Cleaved into: Matrix protein p17 (MA); Capsid protein p24 (CA); Spacer peptide 1 (SP1) (p2); Nucleocapsid protein p7 (NC); Transframe peptide (TF); p6-pol (p6*); Protease (EC 3.4.23.16) (PR) (Retropepsin); Reverse transcriptase/ribonuclease H (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.13) (Exoribonuclease H) (EC 3.1.13.2) (p66 RT); p51 RT; p15; Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)],gag-pol,Human immunodeficiency virus type 1 group M subtype B (isolate BH10) (HIV-1),1447
Q87UC6,Q87UC6,reviewed,Y5379_PSESM,Putative hydro-lyase PSPTO_5379 (EC 4.2.1.-),PSPTO_5379,Pseudomonas syringae pv. tomato (strain ATCC BAA-871 / DC3000),268
Q03784,Q03784,reviewed,TRS23_YEAST,Trafficking protein particle complex subunit 23 (TRAPP subunit 23) (Transport protein particle 23 kDa subunit),TRS23 YDR246W YD8419.13,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),219
Q8F4I0,Q8F4I0,reviewed,METXA_LEPIN,Homoserine O-acetyltransferase (HAT) (EC 2.3.1.31) (Homoserine transacetylase) (HTA),metXA LA_2061,Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601),366
Q9UQ80,Q9UQ80,reviewed,PA2G4_HUMAN,Proliferation-associated protein 2G4 (Cell cycle protein p38-2G4 homolog) (hG4-1) (ErbB3-binding protein 1),PA2G4 EBP1,Homo sapiens (Human),394
P33937,P33937,reviewed,NAPA_ECOLI,Periplasmic nitrate reductase (EC 1.9.6.1),napA yojC yojD yojE b2206 JW2194,Escherichia coli (strain K12),828
Q9KPM0,Q9KPM0,reviewed,DEOD1_VIBCH,Purine nucleoside phosphorylase DeoD-type 1 (PNP 1) (EC 2.4.2.1),deoD1 VC_2347,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),241
P15303,P15303,reviewed,SEC23_YEAST,Protein transport protein SEC23,SEC23 YPR181C P9705.14,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),768
Q9RT21,Q9RT21,reviewed,TIG_DEIRA,Trigger factor (TF) (EC 5.2.1.8) (PPIase),tig DR_1948,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1),465
P04386,P04386,reviewed,GAL4_YEAST,Regulatory protein GAL4,GAL4 YPL248C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),881
Q9LBG2,Q9LBG2,reviewed,LVR_LEIAQ,"Levodione reductase (EC 1.1.1.-) ((6R)-2,2,6-trimethyl-1,4-cyclohexanedione reductase)",lvr,Leifsonia aquatica (Corynebacterium aquaticum),267
Q29451,Q29451,reviewed,MA2B1_BOVIN,Lysosomal alpha-mannosidase (Laman) (EC 3.2.1.24) (Lysosomal acid alpha-mannosidase) (Mannosidase alpha class 2B member 1) (Mannosidase alpha-B) [Cleaved into: Lysosomal alpha-mannosidase A peptide; Lysosomal alpha-mannosidase B peptide; Lysosomal alpha-mannosidase C peptide; Lysosomal alpha-mannosidase D peptide; Lysosomal alpha-mannosidase E peptide],MAN2B1 MANB,Bos taurus (Bovine),999
P81458,P81458,reviewed,PA2B_DABRR,Basic phospholipase A2 RVV-VD (svPLA2) (EC 3.1.1.4) (Phosphatidylcholine 2-acylhydrolase) (R1),,Daboia russelii (Russel's viper) (Vipera russelii),121
O43252,O43252,reviewed,PAPS1_HUMAN,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1 (PAPS synthase 1) (PAPSS 1) (Sulfurylase kinase 1) (SK 1) (SK1) [Includes: Sulfate adenylyltransferase (EC 2.7.7.4) (ATP-sulfurylase) (Sulfate adenylate transferase) (SAT); Adenylyl-sulfate kinase (EC 2.7.1.25) (3'-phosphoadenosine-5'-phosphosulfate synthase) (APS kinase) (Adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenylylsulfate 3'-phosphotransferase)],PAPSS1 ATPSK1 PAPSS,Homo sapiens (Human),624
P0ACT4,P0ACT4,reviewed,TETR4_ECOLX,Tetracycline repressor protein class D,tetR,Escherichia coli,218
ALBU_HUMAN,P02768,reviewed,ALBU_HUMAN,Albumin,ALB GIG20 GIG42 PRO0903 PRO1708 PRO2044 PRO2619 PRO2675 UNQ696/PRO1341,Homo sapiens (Human),609
KC1G2_HUMAN,P78368,reviewed,KC1G2_HUMAN,Casein kinase I isoform gamma-2 (CKI-gamma 2) (EC 2.7.11.1),CSNK1G2 CK1G2,Homo sapiens (Human),415
Q8CWX6,Q8CWX6,reviewed,METE_STRMU,"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme)",metE SMU_873,Streptococcus mutans serotype c (strain ATCC 700610 / UA159),745
P19731,P19731,reviewed,DMPM_PSEUF,"Phenol 2-monooxygenase, stimulatory component DmpM (EC 1.14.13.244) (Phenol 2-monooxygenase P2 component) (Phenol hydroxylase P2 protein)",dmpM pheA3,Pseudomonas sp. (strain CF600),90
P23222,P23222,reviewed,FIXL_BRADU,Sensor protein FixL (EC 2.7.13.3),fixL bll2760,Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110),505
Q8GY31,Q8GY31,reviewed,CDC25_ARATH,Dual specificity phosphatase Cdc25 (EC 3.1.3.48) (Arath;CDC25) (Arsenate reductase) (AtASR) (Arsenate reductase 2) (EC 1.20.4.1) (Sulfurtransferase 5) (AtStr5),CDC25 ACR2 ASR STR5 At5g03455 F12E4_220,Arabidopsis thaliana (Mouse-ear cress),146
Q04432,Q04432,reviewed,HSP31_YEAST,Glutathione-independent glyoxalase HSP31 (EC 4.2.1.130) (Glyoxalase 3 homolog 1) (Heat shock protein 31),HSP31 YDR533C D9719.36,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),237
Q9YC02,Q9YC02,reviewed,RRP4_AERPE,Exosome complex component Rrp4,rrp4 APE_1448,Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1),235
P81040,P81040,reviewed,CYCX_DESDA,Split-Soret cytochrome c,Ddes_2150,Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949 / MB),279
P23007,P23007,reviewed,CISY_CHICK,"Citrate synthase, mitochondrial (EC 2.3.3.1) (Citrate (Si)-synthase)",CS,Gallus gallus (Chicken),433
P28313,P28313,reviewed,PER_ARTRA,Peroxidase (EC 1.11.1.7),,Arthromyces ramosus,364
P10686,P10686,reviewed,PLCG1_RAT,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 (EC 3.1.4.11) (Phosphoinositide phospholipase C-gamma-1) (Phospholipase C-gamma-1) (PLC-gamma-1)",Plcg1,Rattus norvegicus (Rat),1290
P05326,P05326,reviewed,IPNA_EMENI,Isopenicillin N synthase (IPNS) (EC 1.21.3.1),ipnA ips AN2622,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans),331
P40225,P40225,reviewed,TPO_HUMAN,Thrombopoietin (C-mpl ligand) (ML) (Megakaryocyte colony-stimulating factor) (Megakaryocyte growth and development factor) (MGDF) (Myeloproliferative leukemia virus oncogene ligand),THPO MGDF,Homo sapiens (Human),353
O95881,O95881,reviewed,TXD12_HUMAN,Thioredoxin domain-containing protein 12 (EC 1.8.4.2) (Endoplasmic reticulum resident protein 18) (ER protein 18) (ERp18) (Endoplasmic reticulum resident protein 19) (ER protein 19) (ERp19) (Thioredoxin-like protein p19) (hTLP19),TXNDC12 TLP19 UNQ713/PRO1376,Homo sapiens (Human),172
O76071,O76071,reviewed,CIAO1_HUMAN,Probable cytosolic iron-sulfur protein assembly protein CIAO1 (WD repeat-containing protein 39),CIAO1 CIA1 WDR39,Homo sapiens (Human),339
P16559,P16559,reviewed,TCMN_STRGA,Tetracenomycin biosynthesis bifunctional cyclase/O-methyl transferase TcmN (EC 2.1.1.-) (EC 2.3.1.235) (Multifunctional cyclase-dehydratase-3-O-methyl transferase TcmN) [Includes: Tetracenomycin polyketide synthase cyclase TcmN (TCM PKS) (TcmN polyketide cyclase) (Tetracenomycin aromatase/cyclase) (Tcm ARO/CYC) (Tetracenomycin ARO/CYC); Tcm D3 O-methyltransferase],tcmN,Streptomyces glaucescens,494
P22621,P22621,reviewed,AMA1_PLAFF,Apical membrane antigen 1 (Merozoite surface antigen),AMA-1 PF83,Plasmodium falciparum (isolate FC27 / Papua New Guinea),622
P54948,P54948,reviewed,PAC_BACSU,Penicillin V acylase (PVA) (EC 3.5.1.11) (BsuPVA) (Penicillin V amidase) (Penicillin amidohydrolase),yxeI BSU39540 LP9A,Bacillus subtilis (strain 168),328
P19524,P19524,reviewed,MYO2_YEAST,Myosin-2 (Cell division control protein 66) (Class V unconventional myosin MYO2) (Type V myosin heavy chain MYO2) (Myosin V MYO2),MYO2 CDC66 YOR326W O6167,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),1574
P0A3Q9,P0A3Q9,reviewed,MSAB1_STRPN,Peptide methionine sulfoxide reductase MsrA/MsrB 1 [Includes: Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase); Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)],msrAB1 exp3 msrA SP_1359,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),312
Q8X7H4,Q8X7H4,reviewed,GATZ_ECO57,"D-tagatose-1,6-bisphosphate aldolase subunit GatZ",gatZ Z3258 ECs2898,Escherichia coli O157:H7,420
Q92540,Q92540,reviewed,SMG7_HUMAN,Nonsense-mediated mRNA decay factor SMG7 (SMG-7 homolog) (hSMG-7),SMG7 C1orf16 EST1C KIAA0250,Homo sapiens (Human),1137
P11883,P11883,reviewed,AL3A1_RAT,"Aldehyde dehydrogenase, dimeric NADP-preferring (EC 1.2.1.5) (Aldehyde dehydrogenase family 3 member A1) (HTC-ALDH) (Tumor-associated aldehyde dehydrogenase)",Aldh3a1 Aldd Aldh3,Rattus norvegicus (Rat),453
RET5_HUMAN,P82980,reviewed,RET5_HUMAN,Retinol-binding protein 5 (Cellular retinol-binding protein III) (CRBP-III) (HRBPiso),RBP5,Homo sapiens (Human),135
P28834,P28834,reviewed,IDH1_YEAST,"Isocitrate dehydrogenase [NAD] subunit 1, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase) (NAD(+)-specific ICDH)",IDH1 YNL037C N2690,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),360
Q16719,Q16719,reviewed,KYNU_HUMAN,Kynureninase (EC 3.7.1.3) (L-kynurenine hydrolase),KYNU,Homo sapiens (Human),465
Q6TEC1,Q6TEC1,reviewed,NUD16_XENLA,U8 snoRNA-decapping enzyme (EC 3.6.1.62) (IDP phosphatase) (IDPase) (EC 3.6.1.64) (Inosine diphosphate phosphatase) (Nucleoside diphosphate-linked moiety X motif 16) (Nudix motif 16) (U8 snoRNA-binding protein X29) (m7GpppN-mRNA hydrolase),nudt16,Xenopus laevis (African clawed frog),212
O88838,O88838,reviewed,SPSB2_MOUSE,SPRY domain-containing SOCS box protein 2 (SSB-2) (Gene-rich cluster protein C9),Spsb2 Grcc9 Ssb2,Mus musculus (Mouse),264
P03599,P03599,reviewed,POL2_CPMVS,"RNA2 polyprotein (Genome polyprotein M) (M RNA polyprotein) (Middle component RNA polyprotein) (P2) [Cleaved into: VP58 (P58); Movement protein (MP) (48 kDa protein); Large capsid protein (LCP) (Coat protein VP37) (L subunit) (Large coat protein); Small capsid protein precursor (S subunit); Mature small capsid protein (SCP) (Coat protein VP23) (Small capsid protein, N-terminus part) (Small coat protein, N-terminus part); Small capsid protein C-terminus part (Small coat protein C-terminus part)]",,Cowpea mosaic virus (strain SB) (CPMV),1046
Q16566,Q16566,reviewed,KCC4_HUMAN,Calcium/calmodulin-dependent protein kinase type IV (CaMK IV) (EC 2.7.11.17) (CaM kinase-GR),CAMK4 CAMK CAMK-GR CAMKIV,Homo sapiens (Human),473
P0A876,P0A876,reviewed,TRMD_SHIFL,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase),trmD SF2667 S2844,Shigella flexneri,255
P60170,P60170,reviewed,VSGP_EBOZM,Pre-small/secreted glycoprotein (pre-sGP) [Cleaved into: Small/secreted glycoprotein (sGP); Delta-peptide],GP,Zaire ebolavirus (strain Mayinga-76) (ZEBOV) (Zaire Ebola virus),364
P00864,P00864,reviewed,CAPP_ECOLI,Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31),ppc glu b3956 JW3928,Escherichia coli (strain K12),883
CP7A1_HUMAN,P22680,reviewed,CP7A1_HUMAN,Cytochrome P450 7A1 (24-hydroxycholesterol 7-alpha-hydroxylase) (EC 1.14.14.26) (CYPVII) (Cholesterol 7-alpha-hydroxylase) (Cholesterol 7-alpha-monooxygenase) (EC 1.14.14.23),CYP7A1 CYP7,Homo sapiens (Human),504
Q9RZA4,Q9RZA4,reviewed,BPHY_DEIRA,Bacteriophytochrome (EC 2.7.13.3) (Phytochrome-like protein),bphP DR_A0050,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1),755
Q9X1R4,Q9X1R4,reviewed,SECA_THEMA,Protein translocase subunit SecA (EC 7.4.2.8),secA TM_1578,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),871
P0A4V2,P9WQP2,reviewed,A85A_MYCTO,Diacylglycerol acyltransferase/mycolyltransferase Ag85A (DGAT) (EC 2.3.1.122) (EC 2.3.1.20) (Acyl-CoA:diacylglycerol acyltransferase) (Antigen 85 complex A) (85A) (Ag85A) (Fibronectin-binding protein A) (Fbps A),fbpA mpt44 MT3911,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),338
P0A4V2,P9WQP3,reviewed,A85A_MYCTU,Diacylglycerol acyltransferase/mycolyltransferase Ag85A (DGAT) (EC 2.3.1.122) (EC 2.3.1.20) (Acyl-CoA:diacylglycerol acyltransferase) (Antigen 85 complex A) (85A) (Ag85A) (Fibronectin-binding protein A) (Fbps A),fbpA mpt44 Rv3804c MTV026.09c,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),338
