From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
P41260,P41260,reviewed,GLB1_PHAPT,Hemoglobin-1 (Hemoglobin I) (Hb I) (HbI) (Sulfide-reactive hemoglobin),,Phacoides pectinatus (Thick lucine) (Lucina pectinata),143
O67680,O67680,reviewed,RSMA_AQUAE,"Ribosomal RNA small subunit methyltransferase A (EC 2.1.1.182) (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase) (16S rRNA dimethyladenosine transferase) (16S rRNA dimethylase) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase)",rsmA ksgA aq_1816,Aquifex aeolicus (strain VF5),248
P39462,P39462,reviewed,ADH_SACS2,NAD-dependent alcohol dehydrogenase (EC 1.1.1.1),adh SSO2536,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus),347
Q9BWD1,Q9BWD1,reviewed,THIC_HUMAN,"Acetyl-CoA acetyltransferase, cytosolic (EC 2.3.1.9) (Acetyl-CoA transferase-like protein) (Cytosolic acetoacetyl-CoA thiolase)",ACAT2 ACTL,Homo sapiens (Human),397
P05979,P05979,reviewed,PGH1_SHEEP,Prostaglandin G/H synthase 1 (EC 1.14.99.1) (Cyclooxygenase-1) (COX-1) (Prostaglandin H2 synthase 1) (PGH synthase 1) (PGHS-1) (PHS 1) (Prostaglandin-endoperoxide synthase 1),PTGS1 COX1,Ovis aries (Sheep),600
P03714,P03714,reviewed,FII_LAMBD,Head-tail connector protein FII (Head-tail joining protein) (Minor capsid protein FII),FII lambdap10,Escherichia phage lambda (Bacteriophage lambda),117
Q08787,Q08787,reviewed,SRFAC_BACSU,Surfactin synthase subunit 3,srfAC srfA3 BSU03510,Bacillus subtilis (strain 168),1275
P08179,P08179,reviewed,PUR3_ECOLI,Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART),purN b2500 JW2485,Escherichia coli (strain K12),212
Q29451,Q29451,reviewed,MA2B1_BOVIN,Lysosomal alpha-mannosidase (Laman) (EC 3.2.1.24) (Lysosomal acid alpha-mannosidase) (Mannosidase alpha class 2B member 1) (Mannosidase alpha-B) [Cleaved into: Lysosomal alpha-mannosidase A peptide; Lysosomal alpha-mannosidase B peptide; Lysosomal alpha-mannosidase C peptide; Lysosomal alpha-mannosidase D peptide; Lysosomal alpha-mannosidase E peptide],MAN2B1 MANB,Bos taurus (Bovine),999
O88093,O88093,reviewed,HBP_ECOLX,Hemoglobin-binding protease hbp autotransporter (EC 3.4.21.-) [Cleaved into: Hemoglobin-binding protease hbp; Hemoglobin-binding protease hbp translocator (Helper peptide)],hbp,Escherichia coli,1377
O58965,O58965,reviewed,PGK_PYRHO,Phosphoglycerate kinase (EC 2.7.2.3),pgk PH1218 PHBK036,Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3),410
POL_HV1B1,P03366,reviewed,POL_HV1B1,Gag-Pol polyprotein (Pr160Gag-Pol) [Cleaved into: Matrix protein p17 (MA); Capsid protein p24 (CA); Spacer peptide 1 (SP1) (p2); Nucleocapsid protein p7 (NC); Transframe peptide (TF); p6-pol (p6*); Protease (EC 3.4.23.16) (PR) (Retropepsin); Reverse transcriptase/ribonuclease H (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.13) (Exoribonuclease H) (EC 3.1.13.2) (p66 RT); p51 RT; p15; Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)],gag-pol,Human immunodeficiency virus type 1 group M subtype B (isolate BH10) (HIV-1),1447
P04012,P04012,reviewed,VL1_HPV11,Major capsid protein L1,L1,Human papillomavirus 11,501
Q9ZFV5,Q9ZFV5,reviewed,EUTQ_SALTY,Acetate kinase EutQ (EC 2.7.2.1) (Ethanolamine utilization protein EutQ),eutQ STM2468,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),229
P05326,P05326,reviewed,IPNA_EMENI,Isopenicillin N synthase (IPNS) (EC 1.21.3.1),ipnA ips AN2622,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans),331
Q6L8F0,Q5SKN9,reviewed,LCFCS_THET8,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) (Long-chain fatty acyl-CoA synthetase) (LC-FACS),TTHA0604,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),541
Q9M5P4,Q9M5P4,reviewed,CRS2_MAIZE,"Chloroplastic group IIB intron splicing facilitator CRS2, chloroplastic (Chloroplastic RNA splicing factor 2) (Protein CHLOROPLAST RNA SPLICING 2)",CRS2,Zea mays (Maize),256
RO52_HUMAN,P19474,reviewed,RO52_HUMAN,E3 ubiquitin-protein ligase TRIM21 (EC 2.3.2.27) (52 kDa Ro protein) (52 kDa ribonucleoprotein autoantigen Ro/SS-A) (RING finger protein 81) (Ro(SS-A)) (Sjoegren syndrome type A antigen) (SS-A) (Tripartite motif-containing protein 21),TRIM21 RNF81 RO52 SSA1,Homo sapiens (Human),475
O15514,O15514,reviewed,RPB4_HUMAN,DNA-directed RNA polymerase II subunit RPB4 (RNA polymerase II subunit B4) (DNA-directed RNA polymerase II subunit D) (RNA polymerase II 16 kDa subunit) (RPB16),POLR2D,Homo sapiens (Human),142
P11558,P11558,reviewed,MCRA_METTM,Methyl-coenzyme M reductase I subunit alpha (MCR I alpha) (EC 2.8.4.1) (Coenzyme-B sulfoethylthiotransferase alpha),mcrA MTBMA_c15480,Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum),550
P07584,P07584,reviewed,ASTA_ASTAS,Astacin (EC 3.4.24.21) (Crayfish small molecule proteinase),,Astacus astacus (Noble crayfish) (Astacus fluviatilis),251
Q9VYX7,Q9VYX7,reviewed,PGPSA_DROME,Peptidoglycan-recognition protein SA (EC 3.4.17.13) (Protein semmelweis),PGRP-SA seml CG11709,Drosophila melanogaster (Fruit fly),203
PEPD_HUMAN,P12955,reviewed,PEPD_HUMAN,Xaa-Pro dipeptidase (X-Pro dipeptidase) (EC 3.4.13.9) (Imidodipeptidase) (Peptidase D) (Proline dipeptidase) (Prolidase),PEPD PRD,Homo sapiens (Human),493
P35837,P35837,reviewed,NEEDL_BPP22,Tail needle protein gp26 (Head completion protein) (Packaged DNA stabilization protein) (Tail accessory factor gp26),26,Salmonella phage P22 (Bacteriophage P22),233
P05414,P05414,reviewed,GOX_SPIOL,Glycolate oxidase (GAO) (GOX) (EC 1.1.3.15) (Short chain alpha-hydroxy acid oxidase),,Spinacia oleracea (Spinach),369
Q07661,Q07661,reviewed,NDK1_ORYSJ,Nucleoside diphosphate kinase 1 (EC 2.7.4.6) (Nucleoside diphosphate kinase I) (NDK I) (NDP kinase I) (NDPK I),NDKR Os07g0492000 LOC_Os07g30970 OJ1218_C12.24 OsJ_023347 P0038F10.104,Oryza sativa subsp. japonica (Rice),149
P04164,P04164,reviewed,CY552_THETH,Cytochrome c-552 (Cytochrome c552),cycA,Thermus thermophilus,131
Q0P8G4,Q0P8G4,unreviewed,Q0P8G4_CAMJE,dUTPase (EC 3.6.1.23),dut Cj1451,Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168),229
Q8NBJ7,Q8NBJ7,reviewed,SUMF2_HUMAN,Inactive C-alpha-formylglycine-generating enzyme 2 (Paralog of formylglycine-generating enzyme) (pFGE) (Sulfatase-modifying factor 2),SUMF2 PSEC0171 UNQ1968/PRO4500,Homo sapiens (Human),301
P77541,P77541,reviewed,PRPB_ECOLI,"2-methylisocitrate lyase (2-MIC) (MICL) (EC 4.1.3.30) ((2R,3S)-2-methylisocitrate lyase)",prpB yahQ b0331 JW0323,Escherichia coli (strain K12),296
Q04432,Q04432,reviewed,HSP31_YEAST,Glutathione-independent glyoxalase HSP31 (EC 4.2.1.130) (Glyoxalase 3 homolog 1) (Heat shock protein 31),HSP31 YDR533C D9719.36,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),237
P11883,P11883,reviewed,AL3A1_RAT,"Aldehyde dehydrogenase, dimeric NADP-preferring (EC 1.2.1.5) (Aldehyde dehydrogenase family 3 member A1) (HTC-ALDH) (Tumor-associated aldehyde dehydrogenase)",Aldh3a1 Aldd Aldh3,Rattus norvegicus (Rat),453
P25974,P25974,reviewed,GLCB1_SOYBN,Beta-conglycinin beta subunit 1 (CG-beta-1) (Beta-conglycinin beta subunit) (allergen Gly m 5),CG-4 GLYMA_20G146200,Glycine max (Soybean) (Glycine hispida),439
P35021,P35021,reviewed,EF1A_SACS2,Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu),tuf tef1 SSO0216,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus),435
P0A8Y3,P0A8Y3,reviewed,YIHX_ECOLI,Alpha-D-glucose 1-phosphate phosphatase YihX (Alpha-D-glucose-1-P phosphatase) (EC 3.1.3.10) (Alpha-D-glucose-1-phosphatase) (Haloacid dehalogenase-like phosphatase 4) (HAD4),yihX b3885 JW5566,Escherichia coli (strain K12),199
O86237,O86237,reviewed,Y138A_HAEIN,Uncharacterized protein HI_1388.1,HI_1388.1,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),128
Q29411,Q29411,reviewed,CH3L1_PIG,Chitinase-3-like protein 1 (38 kDa heparin-binding glycoprotein) (Signal-processing protein) (gp38k),CHI3L1,Sus scrofa (Pig),383
Q59096,Q59096,unreviewed,Q59096_ACICA,Benzyl alcohol dehydrogenase,xylB,Acinetobacter calcoaceticus,371
O00268,O00268,reviewed,TAF4_HUMAN,Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135),TAF4 TAF2C TAF2C1 TAF4A TAFII130 TAFII135,Homo sapiens (Human),1085
P15303,P15303,reviewed,SEC23_YEAST,Protein transport protein SEC23,SEC23 YPR181C P9705.14,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),768
Q92540,Q92540,reviewed,SMG7_HUMAN,Nonsense-mediated mRNA decay factor SMG7 (SMG-7 homolog) (hSMG-7),SMG7 C1orf16 EST1C KIAA0250,Homo sapiens (Human),1137
Q8PZK8,Q8PZK8,reviewed,Y484_METMA,Protein MM_0484,MM_0484,Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia),199
P81040,P81040,reviewed,CYCX_DESDA,Split-Soret cytochrome c,Ddes_2150,Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949 / MB),279
P22621,P22621,reviewed,AMA1_PLAFF,Apical membrane antigen 1 (Merozoite surface antigen),AMA-1 PF83,Plasmodium falciparum (isolate FC27 / Papua New Guinea),622
P11938,P11938,reviewed,RAP1_YEAST,DNA-binding protein RAP1 (Repressor/activator site-binding protein) (SBF-E) (TUF),RAP1 GRF1 TUF1 YNL216W N1310,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),827
P36204,P36204,reviewed,PGKT_THEMA,Bifunctional PGK/TIM [Includes: Phosphoglycerate kinase (EC 2.7.2.3); Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Triose-phosphate isomerase)],pgk/tpi TM_0689,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),654
P0ACI0,P0ACI0,reviewed,ROB_ECOLI,Right origin-binding protein,rob b4396 JW4359,Escherichia coli (strain K12),289
P42979,P42979,reviewed,YPJD_BACSU,Uncharacterized protein YpjD,ypjD jojD BSU22500,Bacillus subtilis (strain 168),111
O09114,O09114,reviewed,PTGDS_MOUSE,Prostaglandin-H2 D-isomerase (EC 5.3.99.2) (Glutathione-independent PGD synthase) (Lipocalin-type prostaglandin-D synthase) (Prostaglandin-D2 synthase) (L-PGDS) (PGD2 synthase) (PGDS2),Ptgds,Mus musculus (Mouse),189
P96112,P96112,reviewed,SURE_THEMA,5'-nucleotidase SurE (EC 3.1.3.5) (Nucleoside 5'-monophosphate phosphohydrolase),surE TM_1662,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),247
P23921,P23921,reviewed,RIR1_HUMAN,Ribonucleoside-diphosphate reductase large subunit (EC 1.17.4.1) (Ribonucleoside-diphosphate reductase subunit M1) (Ribonucleotide reductase large subunit),RRM1 RR1,Homo sapiens (Human),792
P76469,P76469,reviewed,RHMA_ECOLI,2-keto-3-deoxy-L-rhamnonate aldolase (KDR aldolase) (EC 4.1.2.53) (2-dehydro-3-deoxyrhamnonate aldolase) (2-keto-3-deoxy acid sugar aldolase),rhmA yfaU b2245 JW2239,Escherichia coli (strain K12),267
Q8GR64,Q8GR64,reviewed,QHED_PSEPU,Quinohemoprotein alcohol dehydrogenase ADH IIB (ADH IIB) (EC 1.1.9.1) (Alcohol dehydrogenase (azurin)),qbdA,Pseudomonas putida (Arthrobacter siderocapsulatus),690
P23965,P23965,reviewed,ECI1_RAT,"Enoyl-CoA delta isomerase 1, mitochondrial (MECI) (EC 5.3.3.8) (3,2-trans-enoyl-CoA isomerase) (Delta(3),Delta(2)-enoyl-CoA isomerase) (D3,D2-enoyl-CoA isomerase) (Dodecenoyl-CoA isomerase)",Eci1 Dci,Rattus norvegicus (Rat),289
P80721,P80721,reviewed,GLB_PAREP,Globin-3 (Myoglobin),,Paramphistomum epiclitum,148
O27001,O27001,reviewed,TFX_METTH,DNA-binding protein Tfx,tfx MTH_916,Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum),138
P0AEG4,P0AEG4,reviewed,DSBA_ECOLI,Thiol:disulfide interchange protein DsbA,dsbA dsf ppfA b3860 JW3832,Escherichia coli (strain K12),208
ULA1_HUMAN,Q13564,reviewed,ULA1_HUMAN,"NEDD8-activating enzyme E1 regulatory subunit (Amyloid beta precursor protein-binding protein 1, 59 kDa) (APP-BP1) (Amyloid protein-binding protein 1) (Proto-oncogene protein 1)",NAE1 APPBP1 HPP1,Homo sapiens (Human),534
P24017,P24017,reviewed,OMPA_KLEPN,Outer membrane protein A (Outer membrane porin A) (Outer membrane protein 3A),ompA,Klebsiella pneumoniae,344
VTDB_HUMAN,P02774,reviewed,VTDB_HUMAN,Vitamin D-binding protein (DBP) (VDB) (Gc protein-derived macrophage activating factor) (Gc-MAF) (GcMAF) (Gc-globulin) (Group-specific component) (Gc) (Vitamin D-binding protein-macrophage activating factor) (DBP-maf),GC,Homo sapiens (Human),474
P81154,P81154,reviewed,CYC22_RHOCE,Cytochrome c2 iso-2 (Cytochrome c552),,Rhodospirillum centenum (Rhodocista centenaria),121
P60911,P60911,reviewed,SYH_STAAU,Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS),hisS,Staphylococcus aureus,420
P40233,P40233,reviewed,CKI1_SCHPO,Casein kinase I homolog 1 (EC 2.7.11.1),cki1 SPBC1347.06c,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),446
Q9Z9H6,Q9Z9H6,reviewed,RPOA_THETH,DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha),rpoA,Thermus thermophilus,315
O14492,O14492,reviewed,SH2B2_HUMAN,SH2B adapter protein 2 (Adapter protein with pleckstrin homology and Src homology 2 domains) (SH2 and PH domain-containing adapter protein APS),SH2B2 APS,Homo sapiens (Human),632
P37352,P37352,reviewed,HPCE_ECOLX,"Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase [Includes: 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase (HHDD isomerase) (EC 5.3.3.10) (5-carboxymethyl-2-hydroxymuconate Delta-isomerase); 5-carboxymethyl-2-oxo-hex-3-ene-1,7-dioate decarboxylase (EC 4.1.1.68) (5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase) (OPET decarboxylase)]",hpcE,Escherichia coli,427
Q60049,Q60049,reviewed,NOX_THET8,NADH dehydrogenase (EC 7.1.1.2) (H(2)O(2)-forming NADH oxidase) (NADH:oxygen oxidoreductase),nox TTHA0425,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),205
Q9Y316,Q9Y316,reviewed,MEMO1_HUMAN,Protein MEMO1 (C21orf19-like protein) (Hepatitis C virus NS5A-transactivated protein 7) (HCV NS5A-transactivated protein 7) (Mediator of ErbB2-driven cell motility 1) (Mediator of cell motility 1) (Memo-1),MEMO1 C2orf4 MEMO NS5ATP7 CGI-27,Homo sapiens (Human),297
P32754,P32754,reviewed,HPPD_HUMAN,4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27) (4-hydroxyphenylpyruvic acid oxidase) (4HPPD) (HPD) (HPPDase),HPD PPD,Homo sapiens (Human),393
Q57840,Q57840,reviewed,RPO7_METJA,DNA-directed RNA polymerase subunit Rpo7 (EC 2.7.7.6) (DNA-directed RNA polymerase subunit E) (mjE) (DNA-directed RNA polymerase subunit E'),rpo7 rpoE rpoE1 MJ0397,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),187
P0ABS8,P0ABS8,reviewed,HOLE_ECOLI,DNA polymerase III subunit theta (EC 2.7.7.7),holE b1842 JW1831,Escherichia coli (strain K12),76
P22449,P22449,reviewed,HNF4A_RAT,Hepatocyte nuclear factor 4-alpha (HNF-4-alpha) (Nuclear receptor subfamily 2 group A member 1) (Transcription factor 14) (TCF-14) (Transcription factor HNF-4),Hnf4a Hnf-4 Hnf4 Nr2a1 Tcf14,Rattus norvegicus (Rat),474
P38561,P38561,reviewed,GLNA3_MAIZE,Glutamine synthetase root isozyme 3 (EC 6.3.1.2) (GS112) (Glutamate--ammonia ligase),GLN4 GS1-3,Zea mays (Maize),356
P48781,P48781,reviewed,HMFA_METFE,DNA-binding protein HMf-1 (Archaeal histone A),hmfA,Methanothermus fervidus,69
Q8ZU79,Q8ZU79,reviewed,SURE1_PYRAE,5'-nucleotidase SurE 1 (EC 3.1.3.5) (Nucleoside 5'-monophosphate phosphohydrolase 1),surE1 PAE2908,Pyrobaculum aerophilum (strain ATCC 51768 / DSM 7523 / JCM 9630 / CIP 104966 / NBRC 100827 / IM2),266
P38968,P38968,reviewed,SEC31_YEAST,Protein transport protein SEC31 (Protein WEB1),SEC31 WEB1 YDL195W D1229,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),1273
P95470,P95470,reviewed,ARBA_CELJU,Extracellular exo-alpha-(1->5)-L-arabinofuranosidase ArbA (ABF) (EC 3.2.1.55) (Extracellular arabinan exo-alpha-(1->5)-L-arabinosidase ArbA) (Arabinosidase),arbA,Cellvibrio japonicus (strain Ueda107) (Pseudomonas fluorescens subsp. cellulosa),347
CAH14_MOUSE,Q9WVT6,reviewed,CAH14_MOUSE,Carbonic anhydrase 14 (EC 4.2.1.1) (Carbonate dehydratase XIV) (Carbonic anhydrase XIV) (CA-XIV),Ca14 Car14 Catm,Mus musculus (Mouse),337
Q9JZW6,Q9JZW6,reviewed,PANB_NEIMB,3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT),panB NMB0870,Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58),263
Q94EG6,Q94EG6,reviewed,Y5224_ARATH,Uncharacterized protein At5g02240,At5g02240 T7H20_290,Arabidopsis thaliana (Mouse-ear cress),253
ERBB4_HUMAN,Q15303,reviewed,ERBB4_HUMAN,Receptor tyrosine-protein kinase erbB-4 (EC 2.7.10.1) (Proto-oncogene-like protein c-ErbB-4) (Tyrosine kinase-type cell surface receptor HER4) (p180erbB4) [Cleaved into: ERBB4 intracellular domain (4ICD) (E4ICD) (s80HER4)],ERBB4 HER4,Homo sapiens (Human),1308
P10226,P10226,reviewed,PAP_HHV11,DNA polymerase processivity factor (DNA-binding protein UL42) (Polymerase accessory protein) (PAP),UL42,Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1),488
P37508,P37508,reviewed,YYAP_BACSU,Uncharacterized protein YyaP,yyaP BSU40760,Bacillus subtilis (strain 168),188
Q9Y6Q9,Q9Y6Q9,reviewed,NCOA3_HUMAN,Nuclear receptor coactivator 3 (NCoA-3) (EC 2.3.1.48) (ACTR) (Amplified in breast cancer 1 protein) (AIB-1) (CBP-interacting protein) (pCIP) (Class E basic helix-loop-helix protein 42) (bHLHe42) (Receptor-associated coactivator 3) (RAC-3) (Steroid receptor coactivator protein 3) (SRC-3) (Thyroid hormone receptor activator molecule 1) (TRAM-1),NCOA3 AIB1 BHLHE42 RAC3 TRAM1,Homo sapiens (Human),1424
P16088,P16088,reviewed,POL_FIVPE,Pol polyprotein [Cleaved into: Protease (Retropepsin) (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 3.1.26.13) (Exoribonuclease H) (EC 3.1.13.2); Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)],pol,Feline immunodeficiency virus (isolate Petaluma) (FIV),1124
P17213,P17213,reviewed,BPI_HUMAN,Bactericidal permeability-increasing protein (BPI) (CAP 57),BPI,Homo sapiens (Human),487
P54948,P54948,reviewed,PAC_BACSU,Penicillin V acylase (PVA) (EC 3.5.1.11) (BsuPVA) (Penicillin V amidase) (Penicillin amidohydrolase),yxeI BSU39540 LP9A,Bacillus subtilis (strain 168),328
O08808,O08808,reviewed,DIAP1_MOUSE,Protein diaphanous homolog 1 (Diaphanous-related formin-1) (DRF1) (p140mDIA) (mDIA1),Diaph1 Diap1,Mus musculus (Mouse),1255
P19821,P19821,reviewed,DPO1_THEAQ,"DNA polymerase I, thermostable (EC 2.7.7.7) (Taq polymerase 1)",polA pol1,Thermus aquaticus,832
Q8I0P1,Q8I0P1,reviewed,SPAST_DROME,Spastin (EC 5.6.1.1) (D-Spastin) (Dm-Spastin) (Dspastin),spas CG5977,Drosophila melanogaster (Fruit fly),758
Q02293,Q02293,reviewed,FNTB_RAT,Protein farnesyltransferase subunit beta (FTase-beta) (EC 2.5.1.58) (CAAX farnesyltransferase subunit beta) (Ras proteins prenyltransferase subunit beta),Fntb,Rattus norvegicus (Rat),437
P01904,P01904,reviewed,HA21_MOUSE,"H-2 class II histocompatibility antigen, E-D alpha chain (H2-IE-alpha)",H2-Ea,Mus musculus (Mouse),255
P10586,P10586,reviewed,PTPRF_HUMAN,Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR),PTPRF LAR,Homo sapiens (Human),1907
P37744,P37744,reviewed,RMLA1_ECOLI,Glucose-1-phosphate thymidylyltransferase 1 (G1P-TT 1) (EC 2.7.7.24) (dTDP-glucose pyrophosphorylase 1) (dTDP-glucose synthase 1),rfbA rmlA rmlA1 b2039 JW2024,Escherichia coli (strain K12),293
Q9HBH1,Q9HBH1,reviewed,DEFM_HUMAN,"Peptide deformylase, mitochondrial (EC 3.5.1.88) (Polypeptide deformylase)",PDF PDF1A,Homo sapiens (Human),243
Q9LCX5,Q5SHZ4,reviewed,GYRB_THET8,DNA gyrase subunit B (EC 5.6.2.2),gyrB TTHA1586,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),634
CP2AD_HUMAN,Q16696,reviewed,CP2AD_HUMAN,Cytochrome P450 2A13 (EC 1.14.14.1) (CYPIIA13),CYP2A13,Homo sapiens (Human),494
Q99T13,Q99T13,reviewed,Y1866_STAAM,Putative multidrug export ATP-binding/permease protein SAV1866 (EC 7.6.2.-),SAV1866,Staphylococcus aureus (strain Mu50 / ATCC 700699),578
P81458,P81458,reviewed,PA2B_DABRR,Basic phospholipase A2 RVV-VD (svPLA2) (EC 3.1.1.4) (Phosphatidylcholine 2-acylhydrolase) (R1),,Daboia russelii (Russel's viper) (Vipera russelii),121
VGFR2_HUMAN,P35968,reviewed,VGFR2_HUMAN,Vascular endothelial growth factor receptor 2 (VEGFR-2) (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor) (KDR) (Protein-tyrosine kinase receptor flk-1) (CD antigen CD309),KDR FLK1 VEGFR2,Homo sapiens (Human),1356
P30418,P30418,reviewed,NMT_CANAL,Glycylpeptide N-tetradecanoyltransferase (EC 2.3.1.97) (Myristoyl-CoA:protein N-myristoyltransferase) (NMT) (Peptide N-myristoyltransferase),NMT1 CAALFM_C401440WA CaO19.12111 CaO19.4641,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),451
P29723,P29723,reviewed,TA47_TREPA,Putative DD-carboxypeptidase TP_0574 (EC 3.4.-.-) (47 kDa lipoprotein) (Tp47) (Tpp47) (47 kDa membrane antigen) (47-kilodalton major integral membrane immunogen),TP_0574,Treponema pallidum (strain Nichols),434
Q9ESU6,Q9ESU6,reviewed,BRD4_MOUSE,Bromodomain-containing protein 4 (Mitotic chromosome-associated protein) (MCAP),Brd4 Mcap,Mus musculus (Mouse),1400
Q9KPM0,Q9KPM0,reviewed,DEOD1_VIBCH,Purine nucleoside phosphorylase DeoD-type 1 (PNP 1) (EC 2.4.2.1),deoD1 VC_2347,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),241
O34873,O34873,reviewed,HMGCL_BACSU,Hydroxymethylglutaryl-CoA lyase YngG (HL) (HMG-CoA lyase) (EC 4.1.3.4) (3-hydroxy-3-methylglutarate-CoA lyase),yngG BSU18230,Bacillus subtilis (strain 168),299
